Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Middle East,,2008,112.2269725,3949.1841777777777,3371.095061111111
Middle East,,2009,111.46787388888887,4039.464813888888,3468.6304305555554
Middle East,,2010,116.80733583333334,4179.529344444444,3804.98495
Middle East,,2011,119.33917805555556,4358.361352777778,3982.178144444445
Middle East,,2012,138.67576027777778,4534.102522222222,4110.279166666666
Middle East,,2013,130.07761861111112,4640.993177777777,4233.52865
Middle East,,2014,130.53579305555556,4727.180033333333,4474.280925
Middle East,,2015,122.23639222222222,4701.34973611111,4792.350352777778
Middle East,,2016,112.686745,4751.646227777777,5009.470247222223
Middle East,,2017,111.06250194444443,4724.629363888888,5166.841575
Middle East,,2018,106.30622305555556,4648.488561111111,5302.634811111111
Middle East,,2019,110.85038555555556,4731.725875,5444.612277777777
Middle East,,2020,106.79723111111112,4365.163677777778,5523.133355555555
Morocco,MAR,1965,2.1136666666666666,11.545965,0.486325
Morocco,MAR,1966,3.240833333333333,16.51316361111111,0.486325
Morocco,MAR,1967,3.2271666666666663,18.142166944444444,0.486325
Morocco,MAR,1968,2.9001666666666663,19.909144444444443,0.486325
Morocco,MAR,1969,2.898166666666667,21.551185277777776,0.486325
Morocco,MAR,1970,3.323,22.557480833333333,0.486325
Morocco,MAR,1971,3.4766666666666666,23.80657583333333,0.5021019444444444
Morocco,MAR,1972,4.296833333333334,25.329978333333333,0.5438419444444444
Morocco,MAR,1973,4.2571666666666665,30.294248888888887,0.6800525
Morocco,MAR,1974,4.216166666666666,32.48070527777778,0.78028
Morocco,MAR,1975,4.792166666666667,33.62336,0.690298611111111
Morocco,MAR,1976,5.1995000000000005,36.71665888888889,0.7720341666666667
Morocco,MAR,1977,4.910166666666667,41.40305,0.8410119444444444
Morocco,MAR,1978,4.949833333333333,44.40628777777778,0.7940266666666667
Morocco,MAR,1979,4.828166666666667,50.36139666666666,0.7352949999999999
Morocco,MAR,1980,4.628,51.02236027777778,0.6453138888888889
Morocco,MAR,1981,4.916833333333333,50.17695916666666,0.8285094444444444
Morocco,MAR,1982,5.477666666666667,52.811638333333335,0.7687777777777777
Morocco,MAR,1983,6.785333333333333,53.351724722222215,0.8117738888888888
Morocco,MAR,1984,5.827500000000001,55.483397777777775,0.8107738888888889
Morocco,MAR,1985,7.699059999999999,55.25038083333333,0.9162347222222222
Morocco,MAR,1986,10.455369999999998,54.29143694444444,0.8869969444444444
Morocco,MAR,1987,12.13009,54.27465916666666,0.7207925
Morocco,MAR,1988,11.96727,58.01528888888888,0.7365394444444444
Morocco,MAR,1989,13.21168,63.670050833333335,0.5440980555555556
Morocco,MAR,1990,12.74648,65.89839638888888,0.5033580555555556
Morocco,MAR,1991,13.88622,65.97015777777777,0.3221624999999999
Morocco,MAR,1992,12.87441,77.84267805555555,0.2116891666666666
Morocco,MAR,1993,14.06067,79.18833416666668,0.2069441666666666
Morocco,MAR,1994,15.67724,86.09112777777777,0.2021875
Morocco,MAR,1995,18.99179,81.52535888888889,0.127965
Morocco,MAR,1996,24.3067,76.85733222222223,0.1627036111111111
Morocco,MAR,1997,23.15533,81.73913888888889,0.2999144444444444
Morocco,MAR,1998,27.62125,81.00672472222223,0.3291522222222222
Morocco,MAR,1999,26.41173,89.25713388888889,0.3836388888888888
Morocco,MAR,2000,31.22655,83.4825861111111,0.4418702777777777
Morocco,MAR,2001,39.69319,83.63728277777778,0.4371252777777777
Morocco,MAR,2002,39.47222,87.03640666666666,0.5288038888888889
Morocco,MAR,2003,38.06033805555556,87.08411694444443,0.5067705555555555
Morocco,MAR,2004,42.1006,100.61574972222222,0.6499883333333333
Morocco,MAR,2005,44.14748,109.33424944444444,4.252465555555555
Morocco,MAR,2006,44.8918,110.87302944444444,5.277023333333333
Morocco,MAR,2007,37.59606833333333,115.91704305555557,5.952790833333333
Morocco,MAR,2008,42.61604166666666,127.78347722222222,5.878537777777778
Morocco,MAR,2009,31.469974166666667,129.1222713888889,6.457798611111111
Morocco,MAR,2010,32.41538694444444,143.61846555555553,6.975145
Morocco,MAR,2011,34.62590222222222,153.23884944444444,8.828713333333333
Morocco,MAR,2012,35.17051555555555,154.19064861111113,11.807597222222222
Morocco,MAR,2013,34.9018625,155.96266333333332,11.449188055555554
Morocco,MAR,2014,46.95286861111112,148.5848188888889,11.09615
Morocco,MAR,2015,51.69651305555556,145.22493111111112,11.298371944444444
Morocco,MAR,2016,49.81594194444445,148.71854055555556,11.481954722222222
Morocco,MAR,2017,51.78114638888889,157.4619352777778,11.392854444444446
Morocco,MAR,2018,59.892402222222216,153.7063161111111,10.296374722222222
Morocco,MAR,2019,77.48746972222222,156.00374277777777,9.756849444444445
Morocco,MAR,2020,77.79927583333334,138.523865,7.530603611111111
Netherlands,NLD,1965,103.05555555555556,295.9045380555556,15
Netherlands,NLD,1966,93.8888888888889,320.87743388888885,28.611111111111107
Netherlands,NLD,1967,90.2777777777778,327.96669472222226,50.55555555555555
Netherlands,NLD,1968,85.55555555555556,353.75811916666663,85
Netherlands,NLD,1969,72.77777777777779,385.83738,125.27777777777776
Netherlands,NLD,1970,53.333333333333336,429.0313244444444,176.38888888888889
Netherlands,NLD,1971,40.27777777777777,423.78922527777775,230.55555555555557
Netherlands,NLD,1972,34.44444444444444,472.7686988888889,300
Netherlands,NLD,1973,35,487.9266580555556,333.61111111111114
Netherlands,NLD,1974,33.33333333333333,418.32544972222223,355
Netherlands,NLD,1975,28.05555555555556,412.4856975,370.27777777777777
Netherlands,NLD,1976,35,464.2084344444445,384.4444444444444
Netherlands,NLD,1977,36.66666666666666,445.51943222222224,385.8333333333333
Netherlands,NLD,1978,41.94444444444444,455.1834391666666,386.6666666666666
Netherlands,NLD,1979,39.99999999999999,490.4418113888889,385
Netherlands,NLD,1980,46.38888888888889,458.6754644444444,351.9444444444444
Netherlands,NLD,1981,51.388888888888886,426.8679438888889,335
Netherlands,NLD,1982,59.44444444444444,373.0677055555555,319.99999999999994
Netherlands,NLD,1983,61.388888888888886,353.5344958333333,342.22222222222223
Netherlands,NLD,1984,74.16666666666667,349.0068808333333,363.6111111111111
Netherlands,NLD,1985,73.88888888888889,353.145875,383.3333333333333
Netherlands,NLD,1986,76.11111111111111,391.5668080555556,382.2222222222222
Netherlands,NLD,1987,80.27777777777777,394.3720675,394.4444444444444
Netherlands,NLD,1988,96.1111111111111,418.4459755555556,356.6666666666667
Netherlands,NLD,1989,95.2777777777778,412.89236444444447,365.8333333333333
Netherlands,NLD,1990,101.66666666666666,428.5198075,368.05555555555554
Netherlands,NLD,1991,93.61111111111111,411.34975777777777,410.6944444444444
Netherlands,NLD,1992,93.33333333333334,431.89184416666666,399.9166666666666
Netherlands,NLD,1993,94.16666666666669,426.7470441666666,411.30555555555554
Netherlands,NLD,1994,100.27777777777776,424.05542777777777,397.2222222222222
Netherlands,NLD,1995,103.61111111111111,447.4748077777778,408.02777777777777
Netherlands,NLD,1996,100,447.3765361111112,452.1944444444444
Netherlands,NLD,1997,97.2222222222222,464.7484144444445,423.69444444444446
Netherlands,NLD,1998,99.16666666666666,470.2668044444444,418.38888888888886
Netherlands,NLD,1999,86.94444444444444,479.2935502777778,408.77777777777777
Netherlands,NLD,2000,90.2777777777778,486.1824761111111,409.9166666666667
Netherlands,NLD,2001,96.1111111111111,509.7186102777777,418.19444444444446
Netherlands,NLD,2002,96.66666666666666,512.0508680555555,413.97222222222223
Netherlands,NLD,2003,100,512.8083927777778,416.8333333333333
Netherlands,NLD,2004,98.6111111111111,536.4214619444444,426.77777777777777
Netherlands,NLD,2005,94.16666666666669,569.4229069444444,414.55555555555554
Netherlands,NLD,2006,89.72222222222223,567.0725761111111,398.0833333333333
Netherlands,NLD,2007,97.77777777777776,583.5201461111111,388.05555555555554
Netherlands,NLD,2008,92.5,554.8764997222222,403.88888888888886
Netherlands,NLD,2009,87.22222222222221,530.0778213888889,413.5833333333333
Netherlands,NLD,2010,87.77777777777777,539.9294672222222,467.5833333333333
Netherlands,NLD,2011,86.58333333333333,546.4569580555556,409.27777777777777
Netherlands,NLD,2012,95.1388888888889,518.871615,392.8333333333333
Netherlands,NLD,2013,95.19444444444444,493.0150080555556,391.1111111111111
Netherlands,NLD,2014,105.30555555555556,470.3920547222222,344.72222222222223
Netherlands,NLD,2015,128.66666666666666,459.1960211111111,340.8055555555556
Netherlands,NLD,2016,119.27777777777776,473.86209527777777,351.52777777777777
Netherlands,NLD,2017,106.9722222222222,455.8940444444444,360.8333333333333
Netherlands,NLD,2018,96.1111111111111,467.30584027777775,354.44444444444446
Netherlands,NLD,2019,74.66666666666666,456.2339288888889,370.19444444444446
Netherlands,NLD,2020,49.88888888888889,420.8098541666666,365.5833333333333
New Zealand,NZL,1965,19.13135,32.63617833333333,0
New Zealand,NZL,1966,18.608,36.13348055555556,0
New Zealand,NZL,1967,16.99143,37.95180833333333,0
New Zealand,NZL,1968,15.99125,38.9959725,0
New Zealand,NZL,1969,16.3983,40.50510861111111,0
New Zealand,NZL,1970,16.40993,47.60986472222222,0.7103999999999999
New Zealand,NZL,1971,14.59565,49.17648944444444,0.9024
New Zealand,NZL,1972,14.95618,52.94315222222222,1.6352
New Zealand,NZL,1973,16.94491,55.962757777777774,1.9008
New Zealand,NZL,1974,17.44456111111111,53.54411805555555,2.794341944444444
New Zealand,NZL,1975,16.416619444444443,51.83286,3.0743219444444443
New Zealand,NZL,1976,16.916694444444445,53.20645277777778,8.70033
New Zealand,NZL,1977,16.111172222222223,52.866661944444445,14.45313472222222
New Zealand,NZL,1978,14.861116666666668,50.51144833333333,13.661419722222222
New Zealand,NZL,1979,13.249994444444445,50.98314916666666,8.821860833333334
New Zealand,NZL,1980,13.628225,49.190862777777774,8.036065555555556
New Zealand,NZL,1981,13.57794722222222,46.72816805555555,10.152849444444444
New Zealand,NZL,1982,13.310541666666667,46.54114777777777,18.677947777777774
New Zealand,NZL,1983,14.74875,44.60512972222222,20.268529166666667
New Zealand,NZL,1984,13.717163888888887,45.14122333333333,26.162073888888887
New Zealand,NZL,1985,12.666030555555556,42.78442666666667,33.73556444444444
New Zealand,NZL,1986,14.556855555555556,38.61461916666666,41.031599444444446
New Zealand,NZL,1987,12.149866666666666,44.42028638888889,39.55450111111111
New Zealand,NZL,1988,13.16596111111111,44.36454527777778,43.495435
New Zealand,NZL,1989,14.334275,44.97659611111111,24.01528722222222
New Zealand,NZL,1990,13.928279166666666,50.692280277777776,44.448591944444445
New Zealand,NZL,1991,13.28054388888889,51.45549222222222,48.34570138888889
New Zealand,NZL,1992,14.623766111111111,53.09952166666666,51.16109083333333
New Zealand,NZL,1993,14.406294999999998,52.60847416666667,49.90051333333333
New Zealand,NZL,1994,13.617704444444444,61.27751222222222,46.77109388888889
New Zealand,NZL,1995,13.655409722222222,65.90586499999999,44.630495
New Zealand,NZL,1996,13.457762222222222,67.3235588888889,50.87484222222222
New Zealand,NZL,1997,14.528347222222225,71.26418555555556,54.805139722222215
New Zealand,NZL,1998,13.247123055555557,72.12576555555555,48.31147944444444
New Zealand,NZL,1999,13.571336388888888,72.49217277777778,55.23370694444444
New Zealand,NZL,2000,12.859931944444444,74.48423,58.75267083333333
New Zealand,NZL,2001,15.92658,74.82283416666667,61.99313805555556
New Zealand,NZL,2002,15.918619444444444,77.64874027777778,59.18194444444444
New Zealand,NZL,2003,22.974430833333333,81.95574861111112,44.62403805555556
New Zealand,NZL,2004,23.738671111111117,82.34383333333332,40.71816555555556
New Zealand,NZL,2005,26.42747222222222,85.36834527777778,37.57624583333333
New Zealand,NZL,2006,26.021524444444445,86.19497055555556,38.15442166666666
New Zealand,NZL,2007,19.720991388888887,86.59054472222222,42.15231444444445
New Zealand,NZL,2008,24.47237138888889,87.75179999999999,39.04519416666667
New Zealand,NZL,2009,18.818950277777777,83.75265555555556,40.13894222222222
New Zealand,NZL,2010,16.0719825,83.84572638888888,43.75998861111111
New Zealand,NZL,2011,16.26965722222222,86.3884636111111,40.21550305555556
New Zealand,NZL,2012,20.27202861111111,85.12607444444444,44.64666611111112
New Zealand,NZL,2013,17.877504166666668,86.34339472222223,46.826726388888886
New Zealand,NZL,2014,16.50988361111111,87.80661333333333,52.16566944444444
New Zealand,NZL,2015,16.673476666666666,91.31888777777776,48.657533055555554
New Zealand,NZL,2016,13.796135,93.61696805555556,47.97363027777777
New Zealand,NZL,2017,14.5363675,98.7315025,49.885910277777775
New Zealand,NZL,2018,15.67281638888889,99.12703583333334,45.030075833333335
New Zealand,NZL,2019,17.837761944444445,100.91015944444445,49.02100222222222
New Zealand,NZL,2020,17.026720277777777,83.67884444444444,45.606071388888886
Non-OECD,,1965,5976.657602777777,4547.946958333334,1578.4723563888888
Non-OECD,,1966,6205.591319444445,4898.874827777778,1755.4547355555555
Non-OECD,,1967,6131.515736111111,5230.931855555556,1938.046776111111
Non-OECD,,1968,6150.3421194444445,5611.654147222222,2099.287221111111
Non-OECD,,1969,6515.7912027777775,6010.349152777778,2277.489431111111
Non-OECD,,1970,6926.31838611111,6585.259116666666,2487.68804
Non-OECD,,1971,7355.540344444444,7120.086730555556,2712.799723055555
Non-OECD,,1972,7618.439755555555,7734.024336111111,2868.5845750000003
Non-OECD,,1973,7738.448516666666,8447.10121111111,3163.014244444445
Non-OECD,,1974,7831.772649999999,8977.552755555555,3375.4201583333333
Non-OECD,,1975,8352.205177777778,9320.616905555557,3691.608030555556
Non-OECD,,1976,8483.522986111111,9900.926358333332,4085.946
Non-OECD,,1977,8903.101569444445,10488.10282777778,4439.159161111112
Non-OECD,,1978,9192.64353611111,11162.88388888889,4766.957069444445
Non-OECD,,1979,9468.685608333331,11630.149702777777,5173.082144444444
Non-OECD,,1980,9581.239741666666,11867.879513888887,5366.267247222222
Non-OECD,,1981,9751.693591666666,11984.479358333334,5681.652669444444
Non-OECD,,1982,10128.732183333332,12078.069041666666,6131.9877166666665
Non-OECD,,1983,10564.240944444444,12191.547716666666,6540.407727777777
Non-OECD,,1984,11031.775366666663,12380.753344444443,7147.304055555555
Non-OECD,,1985,11511.157819444445,12400.70506111111,7436.108447222222
Non-OECD,,1986,11937.139530555556,12718.748227777778,7867.902555555555
Non-OECD,,1987,12558.206055555554,13106.124938888888,8255.26756111111
Non-OECD,,1988,13061.11661111111,13472.419977777778,8765.169102777778
Non-OECD,,1989,13215.77035,13776.419141666667,9081.530191666669
Non-OECD,,1990,13240.274863888888,14062.408194444444,9497.203275
Non-OECD,,1991,13257.651305555555,14042.057336111113,9626.446405555556
Non-OECD,,1992,13466.478525,14045.993125,9515.76998611111
Non-OECD,,1993,13658.88296111111,13777.264702777777,9358.338544444445
Non-OECD,,1994,13757.259391666666,13965.096702777775,9223.17038888889
Non-OECD,,1995,13872.014869444443,14212.357397222222,9340.358722222223
Non-OECD,,1996,14114.35661111111,14348.0329,9781.363380555556
Non-OECD,,1997,13964.954719444444,15088.672519444444,9522.170055555556
Non-OECD,,1998,13866.16953888889,15138.58298888889,9840.120677777775
Non-OECD,,1999,14097.731588888888,15516.628783333332,10129.767269444445
Non-OECD,,2000,14521.001275,15961.549352777776,10520.006677777776
Non-OECD,,2001,15103.586088888887,16370.090858333331,10956.262377777775
Non-OECD,,2002,16030.481458333334,16784.21721111111,11357.531888888889
Non-OECD,,2003,18265.925325,17400.006447222222,11867.261638888887
Non-OECD,,2004,20398.88363888889,18613.848919444445,12627.573644444445
Non-OECD,,2005,22802.962991666667,18993.618705555557,13212.450544444446
Non-OECD,,2006,24591.281966666666,19708.35124444444,13899.063933333333
Non-OECD,,2007,26539.277155555552,20527.7963,14521.397722222222
Non-OECD,,2008,27326.21543611111,21046.70963888889,15001.27661111111
Non-OECD,,2009,28119.59586111111,21463.34355833333,14842.175794444443
Non-OECD,,2010,29226.990805555557,22784.225494444443,16071.398383333331
Non-OECD,,2011,31487.971944444445,23590.66476666667,16881.935163888887
Non-OECD,,2012,32164.29219444444,24472.74908611111,17369.12783611111
Non-OECD,,2013,32871.879499999995,25144.906583333333,17580.729783333332
Non-OECD,,2014,33210.32119444444,25716.534891666663,18088.877394444444
Non-OECD,,2015,32888.96094444444,26445.156791666665,18544.99156111111
Non-OECD,,2016,32957.102666666666,27037.949708333334,19010.23421111111
Non-OECD,,2017,33263.37725,27583.84273611111,19749.73282777777
Non-OECD,,2018,34148.13213888889,27906.750027777776,20740.34402222222
Non-OECD,,2019,34816.948333333334,28258.384472222224,21039.674508333334
Non-OECD,,2020,34434.295277777775,26447.012925,20650.978180555558
North America,,1965,3412.252222222222,7235.743358333333,4456.537213888889
North America,,1966,3565.8534833333333,7595.501344444445,4805.094430555555
North America,,1967,3502.3182944444443,7912.176611111111,5058.302108333333
North America,,1968,3634.012388888889,8445.538083333333,5425.9278583333335
North America,,1969,3641.764775,8863.541644444445,5865.073869444444
North America,,1970,3624.044569444444,9278.466455555556,6194.671836111111
North America,,1971,3432.0361000000003,9601.970955555556,6399.785961111112
North America,,1972,3556.365197222222,10339.758663888888,6513.539047222222
North America,,1973,3811.960844444445,10981.134005555556,6502.884594444444
North America,,1974,3730.906986111111,10655.761169444446,6308.373869444445
North America,,1975,3728.924675,10457.271374999998,5854.504516666666
North America,,1976,4012.9962,11201.720116666664,5960.922372222222
North America,,1977,4174.183263888888,11765.750638888889,5881.391691666666
North America,,1978,4083.380236111111,12085.725438888889,5939.552663888889
North America,,1979,4425.73465,11920.9608,6159.186447222222
North America,,1980,4578.909625,11158.744202777778,6057.89275
North America,,1981,4716.149997222222,10516.988344444444,5933.147319444444
North America,,1982,4572.6623666666665,9982.074158333333,5612.873058333334
North America,,1983,4748.990513888889,9868.889113888888,5297.923502777778
North America,,1984,5109.708519444444,10178.155027777775,5661.271405555555
North America,,1985,5213.412741666666,10178.442030555556,5512.419547222223
North America,,1986,5133.5396527777775,10622.742091666663,5167.379558333334
North America,,1987,5362.125427777778,10875.103419444446,5454.856155555556
North America,,1988,5616.3125527777775,11302.084744444444,5728.092525
North America,,1989,5681.647447222222,11392.400999999998,6075.965727777778
North America,,1990,5692.841591666666,11139.72186388889,6076.38865
North America,,1991,5631.064711111111,10927.0864,6208.344263888888
North America,,1992,5673.622555555555,11149.905088888889,6426.45815
North America,,1993,5842.054872222222,11238.941183333334,6604.766088888889
North America,,1994,5888.430747222223,11574.085308333331,6779.639738888889
North America,,1995,5957.545705555555,11532.765227777778,7059.250813888889
North America,,1996,6226.6268527777775,11929.056797222222,7187.263166666666
North America,,1997,6364.278352777778,12124.248277777777,7240.746061111111
North America,,1998,6446.902077777778,12367.441616666669,7144.153666666667
North America,,1999,6425.332783333333,12665.187588888888,7222.451247222222
North America,,2000,6717.9113916666665,12823.72735,7535.246877777778
North America,,2001,6554.112713888889,12820.121102777775,7208.907391666667
North America,,2002,6609.831411111111,12822.691438888887,7486.465633333332
North America,,2003,6688.213216666667,13054.27246111111,7364.842661111111
North America,,2004,6710.556088888889,13543.776075,7404.694372222222
North America,,2005,6828.731413888889,13550.41799722222,7362.855194444444
North America,,2006,6730.314163888889,13407.122838888889,7324.499755555556
North America,,2007,6818.203302777777,13414.604033333331,7745.408141666666
North America,,2008,6685.830191666667,12638.560980555554,7820.909811111112
North America,,2009,5882.201177777778,12032.090930555556,7733.232897222222
North America,,2010,6235.645666666666,12245.550411111111,8062.538908333333
North America,,2011,5903.124555555556,12071.838016666668,8301.43126388889
North America,,2012,5235.084097222222,11884.706455555555,8615.81823611111
North America,,2013,5409.825533333334,12010.755641666668,8907.627541666667
North America,,2014,5387.360305555555,12027.17842222222,9114.61952777778
North America,,2015,4705.649730555556,12219.248533333332,9348.162355555556
North America,,2016,4319.430538888889,12296.660111111112,9385.724266666666
North America,,2017,4247.122663888889,12344.82662222222,9363.313830555557
North America,,2018,4028.334461111111,12606.292822222222,10257.220711111113
North America,,2019,3477.178069444444,12541.398644444444,10550.551883333334
North America,,2020,2751.9083697222222,10907.139797222222,10309.479691666667
North Macedonia,MKD,1990,15.466760277777778,12.740926944444444,0
North Macedonia,MKD,1991,15.53359777777778,11.406300277777776,0
North Macedonia,MKD,1992,15.442488333333332,12.286931944444444,0
North Macedonia,MKD,1993,15.519188333333334,13.216734444444445,0
North Macedonia,MKD,1994,16.120726666666666,10.265978888888888,0
North Macedonia,MKD,1995,16.62727138888889,9.655315833333336,0
North Macedonia,MKD,1996,16.08761611111111,14.67926111111111,0
North Macedonia,MKD,1997,15.046835833333333,12.305494444444443,0
North Macedonia,MKD,1998,19.455257222222222,11.074812499999998,0.1914999999999999
North Macedonia,MKD,1999,16.966890833333334,11.07554,0.3542749999999999
North Macedonia,MKD,2000,15.544995277777778,11.268543611111111,0.5745
North Macedonia,MKD,2001,17.187988611111113,9.2315225,0.7659999999999999
North Macedonia,MKD,2002,14.942584444444444,10.424202777777776,0.78515
North Macedonia,MKD,2003,17.205456944444446,10.086403055555554,0.6989749999999999
North Macedonia,MKD,2004,16.350151666666665,10.276314722222224,0.68
North Macedonia,MKD,2005,16.966041666666666,10.581573333333331,0.7270144444444444
North Macedonia,MKD,2006,16.486874166666666,11.128955555555557,0.7785819444444445
North Macedonia,MKD,2007,16.917695833333333,12.073595,0.9934347222222224
North Macedonia,MKD,2008,17.33787611111111,10.888533888888889,1.129552222222222
North Macedonia,MKD,2009,15.55003111111111,11.39299222222222,0.7484022222222223
North Macedonia,MKD,2010,15.057268055555555,10.972304166666666,1.1085366666666667
North Macedonia,MKD,2011,17.196571666666667,11.368758611111112,1.282521388888889
North Macedonia,MKD,2012,16.186948055555554,10.987784722222225,1.3308441666666668
North Macedonia,MKD,2013,13.540366944444443,10.724036111111111,1.5065966666666666
North Macedonia,MKD,2014,12.52878972222222,10.640195277777778,1.2925
North Macedonia,MKD,2015,11.29652138888889,11.40744972222222,1.3019552777777776
North Macedonia,MKD,2016,10.188275555555556,12.802809444444444,2.047333611111111
North Macedonia,MKD,2017,11.135890555555555,12.185035277777777,2.632799444444444
North Macedonia,MKD,2018,10.049073333333332,11.692661666666666,2.4283325
North Macedonia,MKD,2019,11.909485555555555,12.716818888888888,2.8392552777777778
North Macedonia,MKD,2020,9.976766111111113,11.437051944444445,3.243649722222222
Norway,NOR,1965,8.877423333333333,60.31652027777778,0
Norway,NOR,1966,8.173680277777779,68.08451277777777,0
Norway,NOR,1967,8.581207222222222,70.49037111111112,0
Norway,NOR,1968,8.734723055555556,78.40631666666667,0
Norway,NOR,1969,9.731425833333333,86.18964472222221,0
Norway,NOR,1970,9.94044,97.02358805555556,0
Norway,NOR,1971,9.34803111111111,96.00080138888887,0
Norway,NOR,1972,10.149791666666667,100.55224388888888,0
Norway,NOR,1973,10.9113125,102.16668638888888,0
Norway,NOR,1974,12.097107222222222,92.95791916666666,0
Norway,NOR,1975,11.502116388888888,96.23275222222225,0
Norway,NOR,1976,11.09784611111111,106.44092972222222,0
Norway,NOR,1977,9.555487222222222,104.85936472222222,3.98909
Norway,NOR,1978,9.847888611111111,116.65633083333331,6.69888
Norway,NOR,1979,12.263672222222224,116.0138725,7.65254
Norway,NOR,1980,11.352112777777778,112.0844972222222,8.22241
Norway,NOR,1981,11.37237222222222,104.18350805555556,10.10647
Norway,NOR,1982,10.937642777777778,100.11226972222222,10.90894
Norway,NOR,1983,11.65219,98.31226555555556,12.28128
Norway,NOR,1984,13.066398055555556,102.18023,11.81608
Norway,NOR,1985,13.013132777777775,107.21479777777778,12.45573
Norway,NOR,1986,11.597308055555557,114.97386,13.7234
Norway,NOR,1987,11.204190833333334,114.59487027777776,15.10737
Norway,NOR,1988,11.501965277777778,107.59319388888888,19.02668
Norway,NOR,1989,10.077325277777776,108.8367872222222,21.07356
Norway,NOR,1990,9.437521666666663,104.73779972222222,22.31797
Norway,NOR,1991,8.39931638888889,96.91612166666668,25.14406
Norway,NOR,1992,8.438346666666666,99.84340388888889,27.06301
Norway,NOR,1993,9.125279444444445,105.48894666666666,28.47024
Norway,NOR,1994,10.288381944444444,107.6343263888889,30.56364
Norway,NOR,1995,11.232914722222224,106.41788611111112,30.85439
Norway,NOR,1996,11.17046611111111,113.95960138888888,33.4944
Norway,NOR,1997,11.084599444444445,115.51258777777778,38.68138
Norway,NOR,1998,12.029132222222222,115.7351747222222,39.50711
Norway,NOR,1999,11.271945,114.74084611111113,37.73935
Norway,NOR,2000,11.545156944444445,106.31958388888889,42.36809
Norway,NOR,2001,10.288381944444444,120.64126194444444,39.26288
Norway,NOR,2002,8.922321944444445,116.79221833333332,41.90289
Norway,NOR,2003,8.71155861111111,120.55917722222222,45.14766
Norway,NOR,2004,9.835630555555555,117.9932522222222,47.74115
Norway,NOR,2005,8.39931638888889,117.61478194444445,43.69921277777778
Norway,NOR,2006,7.204989722222223,120.29048194444444,43.31641194444445
Norway,NOR,2007,7.9231469444444445,119.56424555555556,41.76111472222222
Norway,NOR,2008,8.165134444444444,117.87446055555554,42.99499166666666
Norway,NOR,2009,6.5,119.0210475,41.29312666666667
Norway,NOR,2010,8.86111111111111,121.60488,40.97210638888888
Norway,NOR,2011,9.833333333333334,119.52349944444444,40.32401333333333
Norway,NOR,2012,9.527777777777777,116.77302722222224,40.08213277777778
Norway,NOR,2013,9.02777777777778,120.90807444444444,39.74095388888889
Norway,NOR,2014,9.88888888888889,114.88750666666664,42.58747805555555
Norway,NOR,2015,8.862734444444445,116.13380861111112,45.26379055555555
Norway,NOR,2016,9.100230833333333,110.83197166666666,43.68525916666667
Norway,NOR,2017,9.513363333333333,109.77451388888888,45.85161805555556
Norway,NOR,2018,9.2905325,114.38524555555556,44.291692777777776
Norway,NOR,2019,9.07454,108.9657047222222,45.6524525
Norway,NOR,2020,9.07049972222222,103.88755666666668,44.31956305555556
OECD,,1965,10163.520683333332,13429.616911111112,4725.326572222222
OECD,,1966,10118.502530555555,14435.528533333332,5113.339791666666
OECD,,1967,9929.293994444444,15488.123269444444,5435.992597222222
OECD,,1968,10150.804558333331,16863.484919444443,5945.044275
OECD,,1969,10282.944636111111,18322.098069444444,6555.928636111111
OECD,,1970,10132.289738888889,19899.137227777777,7127.103697222222
OECD,,1971,9610.418913888889,20857.51412777778,7579.392938888889
OECD,,1972,9540.196980555556,22372.21065833333,7992.774530555555
OECD,,1973,9929.401027777778,24074.549691666667,8213.705641666667
OECD,,1974,9850.278566666666,23084.295166666667,8280.854408333333
OECD,,1975,9672.332588888888,22387.31633333333,7969.498433333333
OECD,,1976,10204.962022222222,23851.416825,8269.170900000001
OECD,,1977,10338.192094444445,24432.332325,8321.546997222222
OECD,,1978,10265.253538888888,25333.84757222222,8528.561080555555
OECD,,1979,10894.845502777776,25442.533591666663,8946.916202777777
OECD,,1980,11276.362077777778,23693.26106111111,8871.858997222222
OECD,,1981,11397.979233333332,22311.0385,8713.696705555556
OECD,,1982,11256.70158611111,21154.62072777778,8336.998983333333
OECD,,1983,11482.127738888888,20794.441363888887,8162.602155555555
OECD,,1984,11969.316511111112,21326.872741666662,8754.493583333333
OECD,,1985,12476.68194722222,21330.75485,8825.145344444443
OECD,,1986,12320.932341666668,22068.512430555555,8552.384705555556
OECD,,1987,12654.268316666668,22377.77171944444,9025.692316666666
OECD,,1988,12906.06973888889,23197.604786111107,9322.788936111112
OECD,,1989,12999.950791666666,23492.69531388889,9789.00528611111
OECD,,1990,12657.13945,23604.178730555555,9987.19347222222
OECD,,1991,12387.982102777778,23643.185130555557,10349.576316666666
OECD,,1992,12086.799024999998,24210.152027777774,10551.00076388889
OECD,,1993,12019.948755555555,24285.78298333333,10910.724063888889
OECD,,1994,12020.162533333334,24958.690194444443,11170.129705555555
OECD,,1995,12086.332375,25333.94783611111,11768.164225
OECD,,1996,12462.191661111112,26064.53033888889,12382.053383333334
OECD,,1997,12566.27175277778,26402.75943888889,12512.14345
OECD,,1998,12498.016286111111,26506.782444444445,12597.755766666663
